dataset_id,variant,kind,group,driver_id,vehicle_id,phone_id,n_copies,canonical_path,all_paths,n_rows,n_cols,columns_raw,unmapped_columns,file_size_bytes,duplicate_canonical_cols,missing_total,missing_pct_max,cols_with_missing,duplicate_rows,inf_values,timestamp_col,date_parse_fail,wall_start,wall_end,t_monotonic,duplicate_timestamps,dt_min,dt_max,dt_mean,dt_std,dt_median,rate_hz,dt_zero,gaps_gt_0p5s,gaps_gt_2s,abnormal_dt,duration_s,has_acc,has_gyro,has_gravity,has_mag,has_orientation,has_gps,has_gps_accuracy,has_vehicle_fields,has_gps_satellites,sats_mean,gps_update_median_s,gps_update_max_s,gps_outages_gt5s,gps_fix_count,gps_hold_ratio,gps_acc_mean,gps_acc_max,lat_min,lat_max,lon_min,lon_max,lat_lon_zero_rows,speed_max_kmh,speed_mean_kmh,gyro_mag_mean,gyro_mag_std,acc_mag_mean,acc_mag_std
S-Vtb6,S,S,vtb,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb06\S-Vtb6.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb06\S-Vtb6.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vtb6.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vtb6.csv,498,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,94210,,996,100.0,gps_sats_raw:498|date_raw:498,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2019-11-06T18:18:45.375999928,2019-11-06T18:19:35.075999975,True,0,0.088,0.112,0.1,0.001167,0.1,10.0,0.0,0.0,0.0,0.0,49.7,True,True,True,True,True,True,True,False,True,20.12,8.9995,9.002,4.0,5,0.99,4.916,6.0,52.573612,52.578316,-1.537562,-1.528705,0,19.41,17.78,0.25845,0.18191,10.1335,0.8647
S-Vtb7,S,S,vtb,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb07\S-Vtb7.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb07\S-Vtb7.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vtb7.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vtb7.csv,461,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,87349,,922,100.0,gps_sats_raw:461|date_raw:461,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2019-11-06T18:19:39.375000,2019-11-06T18:20:25.375999928,True,0,0.096,0.103,0.100002,0.000703,0.1,10.0,0.0,0.0,0.0,0.0,46.0,True,True,True,True,True,True,True,False,True,21.39,9.0,9.001,4.0,5,0.9892,4.829,6.0,52.56919,52.572826,-1.527021,-1.518801,0,18.73,15.608,0.2555,0.17277,10.1514,0.7171
S-Vtb8,S,S,vtb,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb08\S-Vtb8.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb08\S-Vtb8.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vtb8.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vtb8.csv,668,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,126023,,1336,100.0,gps_sats_raw:668|date_raw:668,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2019-11-06T18:20:33.375999928,2019-11-06T18:21:40.075999975,True,0,0.094,0.105,0.1,0.000928,0.1,10.0,0.0,0.0,0.0,0.0,66.7,True,True,True,True,True,True,True,False,True,22.23,9.0,9.001,6.0,7,0.9895,4.0,4.0,52.563763,52.568546,-1.516579,-1.500333,0,20.02,19.194,0.31534,0.21625,10.2728,0.9353
S-Vtb9,S,S,vtb,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb09\S-Vtb9.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vtb (Driver E)\Vtb09\S-Vtb9.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vtb9.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vtb9.csv,452,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,85640,,904,100.0,gps_sats_raw:452|date_raw:452,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2019-11-06T18:21:45.377000093,2019-11-06T18:22:30.476000071,True,0,0.097,0.103,0.099998,0.000694,0.1,10.0,0.0,0.0,0.0,0.0,45.1,True,True,True,True,True,True,True,False,True,21.58,8.9995,9.0,4.0,5,0.9889,4.0,4.0,52.559357,52.563107,-1.498144,-1.485308,0,24.02,21.37,0.29054,0.23809,10.1977,1.0042
S-Vw1,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw01\S-Vw1.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw01\S-Vw1.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw1.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw1.csv,20476,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,3524952,,40952,100.0,gps_sats_raw:20476|date_raw:20476,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T09:37:55.815999985,2020-01-08T10:12:03.315999985,True,0,0.084,0.115,0.1,0.000796,0.1,10.0,0.0,0.0,0.0,0.0,2047.5,True,True,True,True,True,True,True,False,True,22.32,,,,0,1.0,6.0,6.0,52.554695,52.554695,-1.463064,-1.463064,0,0.0,0.0,0.03888,0.01968,9.8538,0.0937
S-Vw10,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw10\S-Vw10.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw10\S-Vw10.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw10.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw10.csv,652,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,123092,,1304,100.0,gps_sats_raw:652|date_raw:652,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:07:41.904000044,2020-01-08T16:08:47.003999949,True,0,0.097,0.103,0.1,0.000682,0.1,10.0,0.0,0.0,0.0,0.0,65.1,True,True,True,True,True,True,True,False,True,23.12,9.0,9.0,6.0,7,0.9893,2.276,3.0,52.201836,52.20349,-2.201769,-2.192233,0,13.46,10.167,0.36666,0.26227,10.4778,1.546
S-Vw11,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw11\S-Vw11.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw11\S-Vw11.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw11.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw11.csv,4909,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,924189,,9818,100.0,gps_sats_raw:4909|date_raw:4909,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:08:55.503999949,2020-01-08T16:17:06.303999901,True,0,0.091,0.109,0.1,0.00078,0.1,10.0,0.0,0.0,0.0,0.0,490.8,True,True,True,True,True,True,True,False,True,22.15,9.0,49.0,47.0,48,0.9902,2.483,4.0,52.20184,52.229725,-2.191775,-2.141184,0,27.01,11.832,0.26999,0.23815,10.2467,1.202
S-Vw12,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw12\S-Vw12.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw12\S-Vw12.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw12.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw12.csv,918,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,170958,,1836,100.0,gps_sats_raw:918|date_raw:918,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:17:20.204999924,2020-01-08T16:18:51.904999971,True,0,0.097,0.104,0.1,0.000656,0.1,10.0,0.0,0.0,0.0,0.0,91.7,True,True,True,True,True,True,True,False,True,22.09,9.0,9.1,9.0,10,0.9891,3.601,4.0,52.23328,52.253063,-2.138977,-2.133607,0,26.48,25.126,0.32316,0.21398,10.2246,1.2455
S-Vw13,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw13\S-Vw13.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw13\S-Vw13.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw13.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw13.csv,284,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,53041,,568,100.0,gps_sats_raw:284|date_raw:284,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:20:26.104000092,2020-01-08T16:20:54.404000044,True,0,0.098,0.102,0.1,0.000729,0.1,10.0,0.0,0.0,0.0,0.0,28.3,True,True,True,True,True,True,True,False,True,23.2,8.95,8.999,2.0,3,0.9894,4.0,4.0,52.275085,52.2816,-2.121993,-2.119732,0,31.45,28.299,0.42271,0.24347,10.5365,1.3892
S-Vw14a,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14a\S-Vw14a.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14a\S-Vw14a.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw14a.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw14a.csv,3138,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,585872,,6276,100.0,gps_sats_raw:3138|date_raw:3138,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:21:14.983999968,2020-01-08T16:26:28.684000015,True,0,0.095,0.106,0.1,0.000755,0.1,10.0,0.0,0.0,0.0,0.0,313.7,True,True,True,True,True,True,True,False,True,23.33,9.0,9.001,34.0,35,0.9888,4.057,6.0,52.285957,52.348835,-2.121308,-2.074244,0,29.67,25.141,0.31162,0.20714,10.2326,1.2744
S-Vw14b,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14b\S-Vw14b.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14b\S-Vw14b.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw14b.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw14b.csv,19588,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,3668924,,39176,100.0,gps_sats_raw:19588|date_raw:19588,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:26:28.983000040,2020-01-08T16:59:07.684000015,True,0,0.091,0.109,0.1,0.000755,0.1,10.0,0.0,0.0,0.0,0.0,1958.7,True,True,True,True,True,True,True,False,True,23.47,9.0,9.101,217.0,218,0.9889,4.528,6.0,52.34756,52.524723,-2.074244,-1.708907,0,31.84,21.005,0.26489,0.18742,10.1414,1.0787
S-Vw14c,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14c\S-Vw14c.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw14c\S-Vw14c.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw14c.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw14c.csv,15826,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,2957471,,31652,100.0,gps_sats_raw:15826|date_raw:15826,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T16:59:08.983999968,2020-01-08T17:25:31.483999968,True,0,0.088,0.112,0.1,0.000755,0.1,10.0,0.0,0.0,0.0,0.0,1582.5,True,True,True,True,True,True,True,False,True,22.93,9.0,48.0,155.0,156,0.9901,3.217,6.0,52.524723,52.604424,-1.731564,-1.609,0,27.61,10.903,0.19238,0.19972,10.087,0.9062
S-Vw15,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw15\S-Vw15.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw15\S-Vw15.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw15.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw15.csv,1380,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,254039,,2760,100.0,gps_sats_raw:1380|date_raw:1380,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T17:29:49.943000078,2020-01-08T17:32:07.842999935,True,0,0.097,0.102,0.1,0.000621,0.1,10.0,0.0,0.0,0.0,0.0,137.9,True,True,True,True,True,True,True,False,True,21.16,,,,0,1.0,6.0,6.0,52.596283,52.596283,-1.608857,-1.608857,0,0.0,0.0,0.03116,0.02315,9.8512,0.0852
S-Vw16a,S,S,vw,E,FordFiestaTitanium,HuaweiP20Pro,3,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw16a\S-Vw16a.csv,Synchronised V abd S datasets\Categorised IOVNB Dataset\Vw (Driver E)\Vw16a\S-Vw16a.csv|Synchronised V abd S datasets\Uncategorised IOVNB Dataset\S-Dataset\S-Vw16a.csv|Unsynchronised V and S Dataset\Uncategorised IOVNB (V and S) Dataset\S-Dataset\S-Vw16a.csv,5879,24,GPS LATITUDE (degrees)|GPS LONGITUDE (degrees)|GPS ALTITUDE (m)|GPS SPEED (Kmh)|GPS ACCURACY (m)|GPS ORIENTATION (Â°)|GPS SATELLITES IN RANGE|TIME SINCE START (ms)|DATE (YYYY-MO-DD HH-MI-SS_SSS)|ACCELEROMETER X (m/s²)|ACCELEROMETER Y (m/s²)|ACCELEROMETER Z (m/s²)|GRAVITY X (m/s²)|GRAVITY Y (m/s²)|GRAVITY Z (m/s²)|GYROSCOPE Yaw (rad/s)|GYROSCOPE Pitch (rad/s)|GYROSCOPE Roll (rad/s)|MAGNETIC FIELD X (Î¼T)|MAGNETIC FIELD Y (Î¼T)|MAGNETIC FIELD Z (Î¼T)|ORIENTATION (Yaw) (Â°)|ORIENTATION (Pitch) (Â°)|ORIENTATION (Roll ) (Â°),,1100323,,11758,100.0,gps_sats_raw:5879|date_raw:5879,0,0,TIME SINCE START (ms) [+ DATE wall clock],0,2020-01-08T17:32:13.602999926,2020-01-08T17:42:01.401999950,True,0,0.095,0.105,0.1,0.000716,0.1,10.0,0.0,0.0,0.0,0.0,587.8,True,True,True,True,True,True,True,False,True,23.35,9.0,46.002,59.0,60,0.9898,3.544,6.0,52.564384,52.596283,-1.608857,-1.502775,0,22.67,13.88,0.26329,0.21855,10.1826,1.1104
